sales_id,age,country,membership_status,previous_purchases,destination,stay_length,guests,travel_month,months_before_travel,earlybird_discount,package_Type,cost,rating,margin,additional_services_cost
17680,37,UK,standard,6,Rio,16,4,6,10,True,Relaxation,3207.6800000000003,7,2688.399734036513,538.0559424758969
17681,47,Australia,silver,3,Sydney,8,2,8,4,False,Relaxation,2511.054,6,1254.0166274486432,263.78063638615276
17682,35,France,silver,1,Tokyo,8,2,7,1,False,Cultural,2697.24,6,2305.5437901692603,336.5168084912176
17683,59,USA,gold,5,Cape Town,5,1,6,1,False,Adventure,1072.9599999999998,7,501.71183816347923,140.24922015260333
17684,18,France,standard,4,Cairo,5,2,12,6,False,Adventure,703.4832,5,906.8934850534143,102.67291743201281
17685,56,UK,standard,7,New York,6,2,8,2,False,Adventure,2098.46,6,1971.450829012986,385.4110189965554
17686,49,Germany,standard,1,Sydney,10,3,6,5,True,Relaxation,4588.947999999999,6,2838.239277294832,1359.1622719889572
17687,31,Italy,standard,5,Tokyo,6,3,12,2,False,Relaxation,2349.62,5,2034.4378355949552,697.2165835547323
17688,26,Canada,gold,6,Tokyo,5,4,2,2,True,Adventure,1671.8,8,1406.5348304458369,151.82925603131946
17689,18,Italy,silver,5,Cape Town,5,2,7,1,True,Relaxation,1070.72,6,399.09332751703323,149.44957671380678
17690,28,Australia,standard,2,Cairo,5,4,6,1,True,Relaxation,1313.76,6,1178.0383553721654,389.77638692281107
17691,55,Australia,standard,4,Sydney,5,3,6,1,True,Cultural,1348.893,6,776.4337381351079,320.71805365380123
17692,39,France,silver,5,Tokyo,8,3,12,1,False,Adventure,2853.7599999999998,7,2547.641801877539,361.39052884698293
17693,57,Spain,silver,4,Rome,3,1,12,2,True,Adventure,719.46,5,47.682249661043215,164.2429005900574
17694,30,UK,silver,2,Cape Town,12,3,1,2,False,Cultural,1742.4,7,1118.8548328778704,390.93114853299545
17695,50,France,gold,7,Rio,1,3,7,3,False,Adventure,580.16,8,233.46959386359526,30.918153643781558
17696,29,Italy,silver,4,Cape Town,2,5,12,5,False,Cultural,941.92,5,592.8229880037223,117.53465944220297
17697,25,UK,standard,5,New York,5,1,2,3,True,Relaxation,1298.7,7,1198.6942155283634,131.66312758244692
17698,38,Australia,standard,5,Paris,8,2,7,1,True,Relaxation,2651.7400000000002,7,2127.520392791803,752.7973807547976
17699,30,Germany,gold,7,Sydney,2,2,8,2,False,Relaxation,959.14,7,399.8413659255692,327.8888231146417
17700,18,Canada,gold,6,Cape Town,12,2,1,1,True,Adventure,1129.52,9,1168.3077562630772,113.33226084855896
17701,37,Australia,silver,3,Rio,2,1,8,2,False,Relaxation,492.8,6,-17.078598869678615,39.81965246140116
17702,41,Australia,silver,4,Paris,9,3,7,4,False,Adventure,3257.8,6,2926.152221433004,496.91355437219727
17703,59,UK,standard,3,Cape Town,2,3,2,1,False,Adventure,595.2,6,50.51679310322902,-11.08474238964321
17704,54,Italy,gold,5,Cape Town,5,4,6,1,True,Cultural,1369.76,7,839.0848984022242,310.55913354161726
17705,58,Canada,standard,5,New York,6,2,7,2,False,Relaxation,2806.8767999999995,5,1728.5979902011163,446.33452329394294
17706,50,Australia,standard,0,Cairo,4,1,2,3,False,Cultural,666.4000000000001,5,599.1878739819149,116.61531401213406
17707,44,UK,standard,2,Rome,1,3,6,4,False,Cultural,614.88,5,238.52855185530626,91.87286032528694
17708,21,USA,gold,5,Rio,2,3,1,2,False,Adventure,354.31199999999995,7,113.58758696242194,45.082300705100266
17709,42,Spain,standard,2,Cairo,5,3,2,4,True,Cultural,801.3600000000001,5,702.9951847498538,195.1407466293707
17710,48,Australia,gold,4,Cape Town,3,2,8,3,False,Cultural,749.28,7,55.834403117219495,185.2658212475398
17711,61,USA,standard,3,Paris,3,3,6,1,False,Cultural,1534.2599999999998,5,1033.414903927614,332.7195456751441
17712,50,Canada,gold,7,Sydney,4,1,6,3,True,Adventure,1466.9199999999998,8,1028.8344384451516,240.10840980068372
17713,58,Canada,standard,4,Paris,6,3,1,1,True,Relaxation,2427.88,5,1283.4762060636097,756.1181737545468
17714,24,Australia,silver,6,Sydney,18,3,12,2,False,Adventure,2629.7271,6,3071.3906327115005,373.31179331770005
17715,35,Spain,standard,5,Paris,6,3,2,2,False,Adventure,1566.63,5,1194.4584744588387,293.05920546626095
17716,46,France,silver,1,Rome,7,2,12,1,False,Cultural,1643.04,5,1080.2445901889296,363.75863246030997
17717,57,Germany,standard,1,Sydney,6,5,7,5,False,Cultural,2588.04,7,1894.2300046329872,484.9022404009863
17718,37,Italy,silver,1,New York,13,2,12,4,False,Cultural,3925.74,5,3688.868022915554,481.86278839585646
17719,38,UK,standard,1,New York,10,1,7,1,False,Adventure,3086.72,7,2778.406035828996,258.223479112982
17720,50,UK,standard,0,Cape Town,4,3,6,2,False,Cultural,1170.4,6,845.8458140634591,207.59184127725246
17721,23,Germany,silver,2,Rome,4,1,7,8,False,Cultural,927.3599999999999,7,415.79347008530465,173.0977140406807
17722,64,Spain,standard,3,Rio,12,2,7,2,False,Adventure,2327.36,6,1681.3189075343757,126.20414319787055
17723,26,USA,standard,5,Sydney,1,3,8,1,True,Cultural,857.22,7,497.3424407502778,226.51364076049325
17724,18,France,standard,4,Sydney,3,3,6,2,True,Cultural,1627.08,7,1048.909951626057,364.1484849765944
17725,40,Italy,silver,5,Cape Town,5,3,1,1,False,Adventure,911.2,5,596.7897438933949,51.52502045381459
17726,65,France,standard,3,Paris,7,2,1,8,False,Cultural,1096.875,6,572.0671859070899,260.0754706117043
17727,48,Canada,standard,2,Rio,13,2,6,3,False,Relaxation,3199.1904,7,1723.8589732109372,831.1466983235064
17728,51,Australia,standard,1,Cairo,3,2,12,1,False,Relaxation,1135.232,6,745.1822145695792,169.87797612895105
17729,40,UK,silver,3,Tokyo,5,1,2,15,False,Cultural,1184.3,6,913.4830867949213,138.73952309901097
17730,37,UK,gold,6,Cairo,2,1,1,3,False,Relaxation,290.88000000000005,6,234.87605662094052,-42.39748162172086
17731,18,Australia,gold,5,Sydney,5,1,2,5,False,Relaxation,863.46,8,180.25858697194462,167.9247361880958
17732,18,Australia,silver,2,Cairo,4,2,6,3,False,Adventure,694.6239999999999,4,832.6108146031755,70.83398407737138
17733,42,UK,standard,1,Rome,9,1,8,5,True,Relaxation,2649.5279999999993,6,1420.132504675888,573.9679042258182
17734,59,UK,standard,0,New York,5,5,6,1,False,Cultural,2447.8999999999996,6,2188.8326341465963,469.06793627434683
17735,45,UK,silver,5,Tokyo,3,2,2,4,False,Cultural,871.0,7,529.7943890757701,131.94031994709027
17736,49,Australia,silver,1,Rio,5,3,1,3,False,Relaxation,1233.1200000000001,6,261.3076746631672,276.31314239001057
17737,63,France,standard,2,Tokyo,8,1,2,3,False,Adventure,1846.0,7,1686.49957969145,410.0627160074738
17738,44,USA,silver,1,Rome,2,2,6,1,False,Adventure,764.4,5,268.94811598942294,237.88841082722251
17739,38,UK,gold,5,New York,14,3,8,11,True,Cultural,4602.78,7,4423.164015987322,710.513030109922
17740,27,Spain,standard,1,Tokyo,3,3,1,2,False,Cultural,1166.1000000000001,5,1006.3607048372326,130.9038148450891
17741,70,Italy,gold,5,New York,2,3,1,1,False,Relaxation,1146.6,5,457.718395381588,250.9373749936782
17742,47,Spain,silver,0,New York,5,3,6,1,False,Adventure,2042.04,7,1854.2831022070823,175.2531973395134
17743,25,USA,gold,5,Paris,7,2,1,3,True,Relaxation,1692.6000000000001,7,1229.6690616497503,218.16118576996928
17744,22,UK,gold,6,Sydney,3,3,8,2,True,Cultural,1523.34,6,1217.8188775634176,115.88551070385503
17745,58,Australia,gold,4,Tokyo,8,3,7,7,True,Adventure,2465.19,7,2199.7898550537857,365.58672684407094
17746,24,Germany,standard,6,Rio,4,1,8,1,True,Cultural,915.04,6,361.68213288056336,143.29483204758932
17747,67,USA,standard,5,New York,6,2,6,1,False,Cultural,1382.0625,7,1162.9809671516214,230.89480128638536
17748,18,Spain,silver,2,Paris,3,3,7,2,False,Cultural,1303.848,5,975.3249037612302,309.52940862574764
17749,61,Spain,silver,2,Tokyo,3,2,7,2,False,Relaxation,1885.5199999999998,7,1230.4799049140324,506.49238850100875
17750,47,Italy,standard,4,Cairo,2,1,1,1,True,Adventure,334.8,6,254.49357446438964,88.13750080375699
17751,41,Germany,gold,6,Rio,5,2,6,1,False,Cultural,1130.08,6,796.0999560618811,184.18538340306085
17752,37,UK,gold,7,Cairo,5,3,1,4,True,Cultural,845.2800000000001,8,680.0965159168488,90.8286937720873
17753,68,Spain,standard,3,Cairo,14,1,7,5,False,Relaxation,3120.1631999999995,8,1657.3956500657903,461.15791919648774
17754,50,UK,gold,5,Paris,12,3,2,1,True,Cultural,2607.9300000000003,6,2244.6171975070956,436.2949462145086
17755,26,France,gold,5,Paris,10,2,12,1,True,Relaxation,2219.8995,7,1750.60579741634,469.0299589820577
17756,18,Australia,standard,1,Cape Town,7,2,8,4,False,Adventure,1056.048,8,1053.5165987080995,198.139687890569
17757,42,Germany,gold,6,Rio,10,1,12,6,False,Cultural,1897.28,7,1335.3329293459951,240.54466913489432
17758,39,Germany,standard,5,Rio,3,1,1,1,False,Cultural,508.0,5,185.13352833971226,80.31102812199845
17759,18,UK,standard,4,Rio,11,5,7,5,True,Cultural,2446.08,6,1991.1812395139304,509.9360328855454
17760,39,Italy,gold,6,Cairo,6,1,12,8,False,Relaxation,1080.576,6,879.4845249671714,92.62973822809018
17761,31,Spain,silver,4,Tokyo,11,1,8,3,True,Cultural,3352.4399999999996,5,3154.168372539574,667.3644968529836
17762,40,Canada,standard,3,New York,4,2,6,2,True,Relaxation,1411.956,5,1041.6372171292196,455.9453246544947
17763,50,Spain,gold,6,Sydney,5,2,1,1,False,Relaxation,1852.76,6,745.1261758774392,601.3246550806706
17764,62,Spain,standard,3,Paris,7,3,8,1,False,Cultural,2394.7560000000003,7,2061.3133038013098,542.3501531969245
17765,53,France,standard,4,New York,6,3,12,4,False,Adventure,2214.94,5,2013.32044918583,312.9077311837457
17766,29,Spain,silver,2,New York,5,4,6,2,False,Adventure,2105.7400000000002,7,1840.1449097757707,359.02902022141376
17767,45,Canada,standard,1,Paris,7,2,1,3,False,Cultural,1677.0,5,1188.0736317517421,228.53427852220221
17768,40,Germany,gold,5,Paris,8,2,1,3,True,Adventure,1655.55,6,1264.2868513465523,212.541019463953
17769,20,Spain,standard,6,Sydney,3,1,7,1,False,Adventure,770.7700000000001,7,565.1668413408536,99.5176444614901
17770,45,Germany,silver,2,Tokyo,12,4,6,1,False,Relaxation,5931.744,6,3984.876337455223,1763.6853796370574
17771,67,Spain,standard,1,Cairo,3,2,1,1,False,Adventure,531.36,6,477.4629981935438,90.79419413225202
17772,40,USA,standard,4,New York,8,4,12,2,False,Relaxation,1986.4844999999998,6,1651.531406297633,343.5264212636486
17773,18,UK,standard,10,Rio,7,1,8,5,False,Cultural,1428.0,7,1074.5218087285975,292.3402379995512
17774,40,Canada,standard,8,Paris,7,2,1,1,False,Adventure,1719.9,7,1332.7290513014052,228.62157436363435
17775,21,Australia,silver,1,Sydney,3,4,7,1,False,Cultural,1164.618,7,487.2797001367178,162.73118130585289
17776,52,Italy,standard,2,Rome,13,2,7,1,False,Relaxation,3003.21,5,1528.086545240966,961.1840759582977
17777,47,USA,standard,1,Cape Town,6,4,1,2,False,Cultural,1068.8,7,732.6130030383204,158.89546285953116
17778,37,Canada,standard,1,Rome,6,1,6,2,False,Cultural,1457.3999999999999,7,939.5317866599864,329.6103725410742
17779,35,UK,standard,1,Paris,8,2,2,1,False,Adventure,1738.62,6,1200.574492449375,202.31070589650915
17780,36,UK,silver,3,Rio,1,4,12,1,False,Adventure,751.52,7,444.932759029951,197.92394815168782
17781,40,France,silver,3,Paris,6,3,2,3,True,Adventure,1153.035,6,605.3987683569351,152.71808849593276
17782,28,UK,silver,4,Sydney,4,1,7,9,False,Adventure,1506.9599999999998,5,1054.2127123079056,324.50362193489724
17783,19,Canada,gold,5,Tokyo,5,3,1,2,False,Cultural,1381.9,8,1151.5361819221669,262.60362916013923
17784,57,UK,standard,5,Cairo,4,2,8,1,False,Cultural,840.6719999999999,7,832.3375425781065,146.3754730877857
17785,34,Spain,gold,5,New York,7,3,2,3,True,Adventure,1934.4,6,1602.1100236036216,303.0043780295076
17786,42,France,standard,2,Cape Town,10,3,6,5,False,Relaxation,3046.624,6,1629.974856977703,926.5073548051691
17787,44,Australia,silver,4,Rio,8,3,8,7,False,Adventure,1701.28,6,1131.3293265131506,150.52574765211463
17788,44,Spain,silver,3,Cape Town,4,2,7,5,False,Relaxation,1339.072,5,363.22507083838946,351.28898821928306
17789,22,France,gold,5,New York,6,5,8,1,False,Cultural,2580.7599999999998,8,2437.062109203318,425.40629745967044
17790,18,UK,standard,4,Tokyo,1,3,1,4,True,Relaxation,630.5,6,371.55142559408677,207.60195301342443
17791,31,USA,standard,3,Cape Town,12,4,2,7,False,Relaxation,1872.0,5,1186.437531325892,489.62341540951405
17792,45,France,standard,3,Rio,10,2,1,2,False,Cultural,1402.4,5,785.0862035811767,194.68893303659578
17793,29,Australia,standard,3,Cairo,2,4,2,2,False,Adventure,675.2,5,649.2812875399558,62.38873914171381
17794,34,Spain,silver,1,Sydney,2,1,8,1,True,Relaxation,880.8799999999999,7,217.39764739576844,120.94085045644319
17795,71,USA,gold,5,Sydney,6,4,1,5,True,Relaxation,2411.5,7,1080.6342364511045,480.76341844411365
17796,18,France,standard,4,Rome,7,5,1,2,False,Relaxation,1431.0,6,815.8701451114673,429.86712081167815
17797,28,France,standard,2,New York,5,2,1,3,False,Cultural,1341.6000000000001,6,1186.0504594916733,155.7318620177815
17798,68,USA,silver,0,Sydney,8,5,12,11,False,Adventure,3250.5199999999995,7,2800.649803896954,768.1596477660134
17799,39,Spain,silver,1,Sydney,4,2,8,3,False,Cultural,1465.1000000000001,6,1117.307462939091,396.6991927962433
17800,29,Italy,standard,2,Sydney,6,2,2,2,False,Adventure,1580.8,6,1150.2338846716361,70.65008666132772
17801,57,Germany,silver,2,Rome,8,1,6,4,False,Cultural,1756.44,6,1223.0929443188854,412.3811725834209
17802,40,Germany,gold,4,Rio,12,3,7,7,False,Relaxation,2399.04,6,2091.8959735465533,581.282539961901
17803,34,UK,silver,3,Cape Town,12,2,12,19,False,Adventure,2406.88,6,1909.3110551531972,427.27554082744547
17804,42,Australia,standard,4,Cairo,11,3,2,2,False,Relaxation,2343.04,7,1612.261628569601,545.0796481481673
17805,30,Spain,silver,7,Cape Town,3,3,12,2,True,Cultural,986.7199999999999,7,643.7760512261984,196.09556373228753
17806,24,Canada,standard,4,Rome,5,3,1,3,False,Relaxation,1143.0,5,660.1983474789931,250.807257495619
17807,38,Italy,silver,2,Cape Town,5,1,2,5,False,Cultural,737.6,5,408.34577060072934,129.60160934048832
17808,24,Germany,gold,5,Cape Town,5,4,12,15,True,Relaxation,1350.72,7,1047.2010368677907,184.9637095061228
17809,40,Australia,standard,2,Rio,3,2,8,1,False,Relaxation,862.4000000000001,5,445.92766101449126,209.48133721960386
17810,45,Germany,standard,4,Cape Town,4,2,8,8,True,Relaxation,1257.5359999999998,7,363.68845308954315,288.39265653576484
17811,52,France,silver,4,Cairo,6,1,12,1,False,Adventure,1099.7279999999998,6,931.763239374157,310.89295956038967
17812,56,Australia,standard,1,New York,2,4,7,4,False,Cultural,1395.94,5,1280.125428209841,233.86302353555337
17813,33,Italy,silver,4,Cape Town,5,2,8,8,False,Cultural,1191.68,5,759.5672034036901,177.12984610029235
17814,47,UK,standard,3,Rome,10,3,7,3,False,Adventure,2386.44,5,1836.4200038338686,334.9161619948621
17815,47,USA,gold,6,Cape Town,5,4,7,3,False,Cultural,1443.68,7,914.6164682906386,247.40370180156674
17816,44,Germany,gold,5,Sydney,3,3,6,1,False,Cultural,1452.36,7,1044.774766111096,192.18668599513256
17817,32,Italy,standard,4,Paris,5,1,1,6,False,Adventure,1010.8800000000001,7,520.8494226558214,184.0866905040351
17818,24,Italy,standard,4,Sydney,2,4,8,4,False,Adventure,1061.2419999999997,5,1205.6719966377582,-3.0136745162930367
17819,47,Spain,gold,5,Rio,8,2,1,1,False,Adventure,1203.2,8,642.5072871278599,166.83817195222903
17820,18,USA,standard,4,Paris,3,1,8,3,False,Adventure,768.222,5,586.6300292917448,50.46333333587569
17821,35,France,standard,1,Sydney,15,2,2,1,True,Cultural,3273.4,7,2729.921850362067,276.8909275858929
17822,18,USA,standard,0,Paris,2,1,2,2,False,Adventure,433.16,4,162.8782079076002,54.15502285974375
17823,19,Spain,standard,2,Paris,3,1,6,2,False,Relaxation,1072.8899999999999,6,702.176005200037,191.1223480533629
17824,26,Spain,standard,0,Sydney,9,1,8,2,False,Cultural,2711.8,5,2165.7721943276747,487.6152294401059
17825,56,Italy,standard,6,Sydney,6,2,1,12,True,Relaxation,2102.1,7,926.0812428667987,591.588150811383
17826,50,Spain,gold,4,Sydney,7,5,7,1,False,Cultural,2821.0,8,2203.5817183548547,277.7612317841903
17827,31,Canada,silver,1,New York,3,3,8,6,False,Adventure,1228.5,5,1118.0299132170214,139.9997545570706
17828,50,Canada,standard,2,Sydney,1,1,12,1,False,Adventure,627.9,6,250.6036893313389,24.09729701978243
17829,53,UK,standard,2,Cape Town,2,2,1,6,False,Adventure,437.6,5,-176.26493402923268,120.46109360992371
17830,37,Australia,standard,1,Rio,10,1,1,5,True,Relaxation,1300.8000000000002,5,604.490137761765,289.6153245488936
17831,19,Spain,standard,4,Tokyo,2,2,1,8,True,Cultural,709.8000000000001,6,370.58840346827685,238.49902870133292
17832,36,UK,gold,5,Cape Town,4,4,2,1,False,Cultural,875.2,8,440.0407595969258,141.75469687951073
17833,38,Australia,gold,5,Cape Town,9,1,8,1,False,Relaxation,1776.3199999999997,7,1280.6842558072813,383.38331842534643
17834,21,Italy,gold,7,Paris,12,2,12,1,False,Cultural,3352.986,8,2695.361379581752,680.0513673686061
17835,45,France,standard,5,Tokyo,4,3,2,10,True,Adventure,1352.0,6,1151.5051685441847,286.60152927179433
17836,44,Spain,standard,2,New York,2,3,7,1,True,Relaxation,1801.436,6,1099.3960124490704,468.3940534641214
17837,46,Canada,standard,5,Rome,7,3,2,3,True,Relaxation,1968.3999999999999,7,842.2457884786754,522.5843620808533
17838,44,Italy,standard,2,Cairo,3,5,7,3,False,Adventure,996.912,6,828.6286884203986,237.7107832673696
17839,50,UK,standard,0,New York,2,4,7,6,True,Cultural,1441.44,7,1182.0337041879095,419.940677865874
17840,37,Australia,standard,1,Paris,4,3,8,5,False,Cultural,1756.3,5,1353.5464762934755,291.2477642298187
17841,43,France,standard,7,Rome,10,5,6,1,False,Adventure,2695.14,6,2113.653276972563,265.2266176025708
17842,34,Canada,standard,0,New York,4,2,12,5,False,Adventure,1503.6839999999997,6,1354.0476973993639,149.14450388888804
17843,31,Australia,standard,3,Rome,4,1,2,1,False,Relaxation,791.0,7,241.1330579770638,223.17859431333767
17844,60,UK,silver,5,Sydney,1,1,1,1,True,Relaxation,586.04,6,49.84872586204904,97.85703677443117
17845,18,Germany,standard,4,Rio,2,3,6,2,True,Relaxation,770.56,5,426.7919445981487,126.67859665741392
17846,53,Germany,standard,2,New York,2,2,12,1,False,Cultural,1110.2,6,720.5080578673819,104.89362141015793
17847,30,France,silver,1,Rio,15,3,1,4,False,Cultural,2072.8,5,1402.1350501129214,250.11053644417245
17848,28,UK,standard,3,Rome,12,1,1,2,False,Adventure,1740.6000000000001,5,1141.192976700397,276.20228584665557
17849,43,France,silver,3,Cairo,6,2,7,6,False,Cultural,1170.288,6,1040.2816843952708,143.49584562332817
17850,18,USA,gold,5,Cape Town,10,1,12,1,True,Relaxation,1840.1599999999999,8,1345.5035562677192,290.6887569669867
17851,27,France,gold,4,Rio,2,1,7,5,True,Relaxation,461.44,8,83.41461668462136,91.64349414667593
17852,27,Spain,standard,4,Cairo,3,2,12,2,False,Cultural,760.032,7,718.8459323596131,146.8419127168569
17853,36,Germany,silver,3,Paris,6,2,12,7,True,Adventure,1950.858,7,1260.3970596399681,469.2215448829807
17854,27,France,standard,3,Sydney,7,2,6,1,False,Cultural,2469.7400000000002,6,2137.8788070069163,538.6455205496084
17855,64,Germany,standard,2,Cape Town,6,1,12,2,True,Relaxation,1702.8479999999997,6,912.21950607542,233.7389509449937
17856,66,Germany,standard,4,Sydney,10,2,6,1,False,Cultural,3314.22,7,2842.366788230818,469.7888256719763
17857,18,USA,standard,4,Rio,2,2,7,12,False,Cultural,553.392,5,-74.26700695217983,104.66909355059448
17858,48,Canada,silver,2,Sydney,3,5,8,3,False,Adventure,1801.8,5,1251.8240841781562,317.6245459467104
17859,52,Canada,gold,5,Cape Town,7,1,6,1,False,Cultural,1385.44,6,957.3906836443598,234.8281731531246
17860,48,Italy,standard,0,Tokyo,3,2,7,3,True,Adventure,1370.46,5,1005.6787513501797,118.77353471229895
17861,30,Spain,standard,2,Sydney,3,3,8,1,False,Cultural,1459.64,5,876.9191406370198,376.92874515427417
17862,36,USA,standard,2,Paris,9,2,6,3,False,Cultural,3073.98,6,2679.0840751135174,484.63809020363067
17863,28,France,silver,1,Cairo,5,4,12,3,False,Cultural,1255.968,7,1046.755075727366,150.02781422123942
17864,33,Italy,standard,3,Rome,5,2,7,9,False,Cultural,964.8449999999998,5,604.3137174748053,47.58350923976699
